COUNTRY,MISSION,VISA ISSUE DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
UNITED KINGDOM,UK-BIRMINGHAM,12-11-11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,13-11-11,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,13-11-11,0,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,13-11-11,0,246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
BANGLADESH,BANGLADESH-DHAKA,13-11-11,0,1174,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,13-11-11,0,165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GERMANY,GERMANY-HAMBURG,13-11-11,5,76,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED KINGDOM,UK-BIRMINGHAM,13-11-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,14-11-11,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,14-11-11,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,14-11-11,1,263,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,14-11-11,0,176,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,14-11-11,2,251,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,14-11-11,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,14-11-11,0,273,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-DHAKA,14-11-11,0,805,35,6,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,14-11-11,0,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CANADA,CANADA-OTTAWA,14-11-11,0,166,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CANADA,CANADA-TORONTO,14-11-11,0,1067,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,14-11-11,0,221,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,14-11-11,0,68,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-GUANGZHOU,14-11-11,0,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,14-11-11,1,67,181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GERMANY,GERMANY-BERLIN,14-11-11,9,174,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,14-11-11,18,255,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GERMANY,GERMANY-HAMBURG,14-11-11,1,79,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,14-11-11,27,199,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,14-11-11,0,35,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,FRANCE-PARIS,14-11-11,0,614,198,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
UNITED KINGDOM,UK-BIRMINGHAM,14-11-11,0,483,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,14-11-11,1,1452,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-TEHRAN,14-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRAN,IRAN-ZAHEDAN,14-11-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,14-11-11,0,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,14-11-11,0,724,113,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,14-11-11,0,110,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,14-11-11,4,197,78,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,14-11-11,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,15-11-11,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,15-11-11,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,15-11-11,2,263,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,15-11-11,0,103,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,15-11-11,0,292,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BELGIUM,BELGIUM-BRUSSELS,15-11-11,0,160,34,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,15-11-11,0,361,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
BANGLADESH,BANGLADESH-DHAKA,15-11-11,0,1744,7,4,0,0,2,0,0,0,0,0,0,0,0,0,38,0,7,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,15-11-11,0,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,15-11-11,0,149,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,15-11-11,0,497,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-VANCOUVER,15-11-11,0,285,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,15-11-11,0,137,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,15-11-11,0,96,106,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
CHINA,CHINA-GUANGZHOU,15-11-11,0,66,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHINA,CHINA-SHANGHAI,15-11-11,0,125,260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,15-11-11,3,188,60,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GERMANY,GERMANY-FRANKFURT,15-11-11,4,290,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-HAMBURG,15-11-11,1,138,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,15-11-11,5,239,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,15-11-11,1,110,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FRANCE,FRANCE-PARIS,15-11-11,0,632,151,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0
UNITED KINGDOM,UK-BIRMINGHAM,15-11-11,0,582,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-ZAHEDAN,15-11-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,15-11-11,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,15-11-11,0,756,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,15-11-11,0,209,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,15-11-11,0,167,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,15-11-11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINGAPORE,SINGAPORE-SINGAPORE,15-11-11,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,16-11-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,16-11-11,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,16-11-11,0,244,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,16-11-11,0,253,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,16-11-11,0,245,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,16-11-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,16-11-11,0,108,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,16-11-11,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-DHAKA,16-11-11,0,1463,10,3,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,16-11-11,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CANADA,CANADA-OTTAWA,16-11-11,0,140,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,16-11-11,0,523,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
CANADA,CANADA-VANCOUVER,16-11-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,16-11-11,1,195,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,16-11-11,0,62,247,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CHINA,CHINA-GUANGZHOU,16-11-11,0,55,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,16-11-11,0,47,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,16-11-11,4,122,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,16-11-11,9,167,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GERMANY,GERMANY-HAMBURG,16-11-11,2,99,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,16-11-11,8,273,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,16-11-11,0,93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FRANCE,FRANCE-PARIS,16-11-11,0,714,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,16-11-11,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,16-11-11,11,2183,300,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,16-11-11,0,72,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,16-11-11,0,770,117,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,16-11-11,0,193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
